5546 5409 -864 attacker
5581 5201 -808 victim
5545 6032 -864 attacker
5858 5288 -808 victim
5314 5522 -864 attacker
5930 5262 -808 victim
4892 5168 -864 attacker
5901 4992 -800 victim
6057 4981 -476 attacker
6399 5069 -513 victim
5269 5469 -864 attacker
6058 4976 -412 victim
5016 5257 -872 attacker
4965 4699 -665 victim
6164 3838 -630 attacker
5767 4298 -463 victim
6145 3967 -736 attacker
5890 4912 -544 victim
5713 4159 -758 attacker
5852 3884 -672 victim
4937 4994 -863 attacker
6507 5043 -544 victim
5764 4413 -506 attacker
5772 4219 -463 victim
6386 4574 -608 attacker
5686 4020 -704 victim
6411 6200 -864 attacker
6664 5575 -808 victim
5749 3967 -745 attacker
6076 3811 -544 victim
6821 4995 -864 attacker
6829 4963 -800 victim
6324 3767 -608 attacker
6336 3904 -543 victim
6267 3785 -608 attacker
6420 4209 -544 victim
6352 4776 -736 attacker
6304 4452 -792 victim
6437 4837 -448 attacker
6770 4892 -800 victim
6070 4953 -471 attacker
6394 5215 -808 victim
7167 4684 -858 attacker
6437 4844 -386 victim
4975 4473 -608 attacker
6336 4904 -543 victim
5036 4556 -863 attacker
5091 4832 -768 victim
5036 4629 -845 attacker
6017 4896 -672 victim
6617 5008 -608 attacker
6662 4611 -795 victim
6766 5000 -608 attacker
6478 4375 -796 victim
5495 4888 -608 attacker
5441 4309 -768 victim
4936 4851 -758 attacker
4897 4574 -551 victim
4897 4400 -867 attacker
4835 4817 -801 victim
4822 4963 -865 attacker
4987 5061 -806 victim
4988 4349 -736 attacker
4836 4676 -797 victim
4853 4307 -866 attacker
4865 4791 -802 victim
4893 4302 -867 attacker
4880 4419 -803 victim
6908 5306 -864 attacker
6074 4992 -800 victim
7060 5216 -855 attacker
6761 5147 -808 victim
5578 4587 -399 attacker
4996 4649 -347 victim
5776 4304 -506 attacker
5767 4413 -442 victim
6776 5382 -872 attacker
4820 5157 -800 victim
5355 6334 -872 attacker
5168 6608 -799 victim
5190 4858 -832 attacker
5371 4722 -768 victim
5276 4894 -611 attacker
5202 4931 -768 victim
6402 4680 -608 attacker
5655 3736 -544 victim
6298 3880 -608 attacker
6397 3959 -544 victim
4953 4240 -864 attacker
4808 4438 -800 victim
6420 4936 -608 attacker
6404 4462 -544 victim
6361 4120 -608 attacker
6420 4936 -561 victim
5769 4435 -377 attacker
5762 4418 -440 victim
6152 4383 -859 attacker
6383 4899 -544 victim
5029 4480 -608 attacker
5440 4904 -543 victim
4946 4485 -608 attacker
4942 4812 -665 victim
5710 3764 -588 attacker
5396 3761 -544 victim
6336 3708 -608 attacker
5691 3761 -561 victim
4979 4477 -608 attacker
5062 4477 -561 victim
5264 3776 -736 attacker
5061 4348 -793 victim
5759 4137 -506 attacker
5758 4413 -459 victim
6768 4993 -608 attacker
7088 4951 -798 victim
4918 4460 -608 attacker
6393 4930 -544 victim
6666 4174 -608 attacker
6452 4036 -544 victim
6612 4174 -608 attacker
6420 3975 -544 victim
