L 07/11/2012 - 17:37:01: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "lubahou<16><STEAM_0:1:52664969><CT>" with "galil" (attacker_position "1549 2694 107") (victim_position "1284 1111 65")
L 07/11/2012 - 17:37:23: "careymichael<11><STEAM_0:1:783955><TERRORIST>" killed "Keemak<13><STEAM_0:0:6113698><CT>" with "sg552" (attacker_position "720 957 1") (victim_position "993 791 68")
L 07/11/2012 - 17:37:37: "tomwall<3><STEAM_0:1:30783438><CT>" killed "careymichael<11><STEAM_0:1:783955><TERRORIST>" with "mp5navy" (attacker_position "1395 2191 7") (victim_position "1311 1843 56")
L 07/11/2012 - 17:37:48: "clutchnasty<8><STEAM_0:1:33443748><CT>" killed "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" with "m4a1" (attacker_position "-368 1365 -123") (victim_position "-397 666 68")
L 07/11/2012 - 17:37:55: "where's-the-ammo<4><STEAM_0:0:32369201><CT>" killed "revenger<9><STEAM_0:0:17255624><TERRORIST>" with "awp" (attacker_position "133 2421 -125") (victim_position "1585 1900 83")
L 07/11/2012 - 17:38:00: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "tomwall<3><STEAM_0:1:30783438><CT>" with "galil" (attacker_position "1653 1808 33") (victim_position "1166 2090 75")
L 07/11/2012 - 17:38:07: "where's-the-ammo<4><STEAM_0:0:32369201><CT>" killed "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" with "awp" (headshot) (attacker_position "80 2393 -119") (victim_position "1318 2007 68")
L 07/11/2012 - 17:38:08: "clutchnasty<8><STEAM_0:1:33443748><CT>" killed "Veilrap<6><STEAM_0:0:4190636><TERRORIST>" with "sg552" (headshot) (attacker_position "345 2015 96") (victim_position "1107 2731 160")
L 07/11/2012 - 17:38:32: "Henry<12><STEAM_0:1:53104189><CT>" killed "careymichael<11><STEAM_0:1:783955><TERRORIST>" with "m4a1" (headshot) (attacker_position "-1346 2238 3") (victim_position "-2026 1921 48")
L 07/11/2012 - 17:38:57: "where's-the-ammo<4><STEAM_0:0:32369201><CT>" killed "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" with "awp" (attacker_position "1550 3040 143") (victim_position "1475 2003 69")
L 07/11/2012 - 17:38:59: "where's-the-ammo<4><STEAM_0:0:32369201><CT>" killed "Veilrap<6><STEAM_0:0:4190636><TERRORIST>" with "awp" (attacker_position "1550 3040 143") (victim_position "1341 1597 66")
L 07/11/2012 - 17:39:04: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "Keemak<13><STEAM_0:0:6113698><CT>" with "g3sg1" (attacker_position "571 702 1") (victim_position "1086 1181 80")
L 07/11/2012 - 17:39:07: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "lubahou<16><STEAM_0:1:52664969><CT>" with "g3sg1" (attacker_position "654 791 6") (victim_position "1744 929 111")
L 07/11/2012 - 17:39:15: "revenger<9><STEAM_0:0:17255624><TERRORIST>" killed "where's-the-ammo<4><STEAM_0:0:32369201><CT>" with "awp" (attacker_position "1399 834 3") (victim_position "1550 3040 207")
L 07/11/2012 - 17:39:19: "revenger<9><STEAM_0:0:17255624><TERRORIST>" killed "Henry<12><STEAM_0:1:53104189><CT>" with "awp" (attacker_position "1654 625 64") (victim_position "1283 2720 175")
L 07/11/2012 - 17:39:25: "revenger<9><STEAM_0:0:17255624><TERRORIST>" killed "tomwall<3><STEAM_0:1:30783438><CT>" with "awp" (attacker_position "1737 627 64") (victim_position "1273 2071 72")
L 07/11/2012 - 17:39:46: "clutchnasty<8><STEAM_0:1:33443748><CT>" killed "revenger<9><STEAM_0:0:17255624><TERRORIST>" with "sg552" (headshot) (attacker_position "1630 2031 28") (victim_position "1489 1843 68")
L 07/11/2012 - 17:39:52: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "clutchnasty<8><STEAM_0:1:33443748><CT>" with "g3sg1" (attacker_position "1238 787 2") (victim_position "1607 1887 71")
L 07/11/2012 - 17:40:08: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "lubahou<16><STEAM_0:1:52664969><CT>" with "g3sg1" (attacker_position "-424 -964 136") (victim_position "-419 2161 -80")
L 07/11/2012 - 17:40:24: "revenger<9><STEAM_0:0:17255624><TERRORIST>" killed "Keemak<13><STEAM_0:0:6113698><CT>" with "awp" (headshot) (attacker_position "-163 1533 0") (victim_position "-641 1341 -65")
L 07/11/2012 - 17:40:24: "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" killed "Henry<12><STEAM_0:1:53104189><CT>" with "ump45" (headshot) (attacker_position "428 2261 96") (victim_position "1128 2122 69")
L 07/11/2012 - 17:40:25: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "tomwall<3><STEAM_0:1:30783438><CT>" with "g3sg1" (attacker_position "-502 -904 140") (victim_position "-340 949 30")
L 07/11/2012 - 17:40:30: "revenger<9><STEAM_0:0:17255624><TERRORIST>" killed "where's-the-ammo<4><STEAM_0:0:32369201><CT>" with "awp" (attacker_position "338 2187 96") (victim_position "1746 2023 155")
L 07/11/2012 - 17:40:52: "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" killed "clutchnasty<8><STEAM_0:1:33443748><CT>" with "ump45" (headshot) (attacker_position "-470 1008 -49") (victim_position "-224 755 66")
L 07/11/2012 - 17:41:20: "Henry<12><STEAM_0:1:53104189><CT>" killed "careymichael<11><STEAM_0:1:783955><TERRORIST>" with "deagle" (attacker_position "1456 1377 2") (victim_position "1147 1079 65")
L 07/11/2012 - 17:41:20: "revenger<9><STEAM_0:0:17255624><TERRORIST>" killed "lubahou<16><STEAM_0:1:52664969><CT>" with "awp" (attacker_position "614 1013 4") (victim_position "1525 1237 78")
L 07/11/2012 - 17:41:24: "revenger<9><STEAM_0:0:17255624><TERRORIST>" killed "Henry<12><STEAM_0:1:53104189><CT>" with "awp" (attacker_position "1206 826 2") (victim_position "1360 1446 65")
L 07/11/2012 - 17:41:33: "Keemak<13><STEAM_0:0:6113698><CT>" killed "revenger<9><STEAM_0:0:17255624><TERRORIST>" with "mp5navy" (attacker_position "1525 1897 8") (victim_position "1474 1626 66")
L 07/11/2012 - 17:41:43: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "where's-the-ammo<4><STEAM_0:0:32369201><CT>" with "glock" (attacker_position "-1653 996 32") (victim_position "-1972 1258 96")
L 07/11/2012 - 17:41:44: "tomwall<3><STEAM_0:1:30783438><CT>" killed "Veilrap<6><STEAM_0:0:4190636><TERRORIST>" with "famas" (headshot) (attacker_position "-849 1453 -112") (victim_position "-966 1451 -48")
L 07/11/2012 - 17:41:51: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "clutchnasty<8><STEAM_0:1:33443748><CT>" with "g3sg1" (attacker_position "-1808 -179 29") (victim_position "-1666 894 96")
L 07/11/2012 - 17:42:03: "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" killed "tomwall<3><STEAM_0:1:30783438><CT>" with "ump45" (attacker_position "-1844 1270 32") (victim_position "-1476 1154 96")
L 07/11/2012 - 17:42:40: "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" killed "Keemak<13><STEAM_0:0:6113698><CT>" with "ump45" (attacker_position "-566 2181 -124") (victim_position "-523 1848 -78")
L 07/11/2012 - 17:43:06: "Henry<12><STEAM_0:1:53104189><CT>" killed "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" with "deagle" (headshot) (attacker_position "1600 1452 21") (victim_position "1306 1110 65")
L 07/11/2012 - 17:43:22: "careymichael<11><STEAM_0:1:783955><TERRORIST>" killed "Keemak<13><STEAM_0:0:6113698><CT>" with "sg552" (attacker_position "571 2690 96") (victim_position "1315 2589 151")
L 07/11/2012 - 17:43:24: "clutchnasty<8><STEAM_0:1:33443748><CT>" killed "careymichael<11><STEAM_0:1:783955><TERRORIST>" with "tmp" (headshot) (attacker_position "826 2577 96") (victim_position "670 2649 143")
L 07/11/2012 - 17:43:29: "tomwall<3><STEAM_0:1:30783438><CT>" killed "revenger<9><STEAM_0:0:17255624><TERRORIST>" with "ump45" (headshot) (attacker_position "283 1487 0") (victim_position "317 1861 160")
L 07/11/2012 - 17:43:30: "Veilrap<6><STEAM_0:0:4190636><TERRORIST>" killed "lubahou<16><STEAM_0:1:52664969><CT>" with "g3sg1" (attacker_position "652 758 5") (victim_position "1569 1410 81")
L 07/11/2012 - 17:43:41: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "clutchnasty<8><STEAM_0:1:33443748><CT>" with "g3sg1" (headshot) (attacker_position "1245 431 32") (victim_position "1296 2493 113")
L 07/11/2012 - 17:44:04: "Henry<12><STEAM_0:1:53104189><CT>" killed "Veilrap<6><STEAM_0:0:4190636><TERRORIST>" with "awp" (attacker_position "1263 2950 132") (victim_position "1328 1112 65")
L 07/11/2012 - 17:44:06: "Henry<12><STEAM_0:1:53104189><CT>" killed "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" with "awp" (attacker_position "1247 2916 132") (victim_position "1365 828 68")
L 07/11/2012 - 17:44:33: "where's-the-ammo<4><STEAM_0:0:32369201><CT>" killed "careymichael<11><STEAM_0:1:783955><TERRORIST>" with "m4a1" (headshot) (attacker_position "-1750 1798 11") (victim_position "-1621 1999 69")
L 07/11/2012 - 17:44:35: "where's-the-ammo<4><STEAM_0:0:32369201><CT>" killed "Veilrap<6><STEAM_0:0:4190636><TERRORIST>" with "m4a1" (headshot) (attacker_position "-1750 1798 11") (victim_position "-1687 2584 72")
L 07/11/2012 - 17:44:37: "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" killed "where's-the-ammo<4><STEAM_0:0:32369201><CT>" with "sg552" (headshot) (attacker_position "-1781 1980 11") (victim_position "-1750 1798 75")
L 07/11/2012 - 17:44:39: "tomwall<3><STEAM_0:1:30783438><CT>" killed "revenger<9><STEAM_0:0:17255624><TERRORIST>" with "ump45" (headshot) (attacker_position "-540 612 12") (victim_position "-625 404 73")
L 07/11/2012 - 17:44:54: "tomwall<3><STEAM_0:1:30783438><CT>" killed "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" with "ump45" (attacker_position "-1118 1083 -24") (victim_position "-1239 1087 88")
L 07/11/2012 - 17:44:59: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "tomwall<3><STEAM_0:1:30783438><CT>" with "g3sg1" (headshot) (attacker_position "-2095 2908 32") (victim_position "-1965 1485 96")
L 07/11/2012 - 17:45:03: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "clutchnasty<8><STEAM_0:1:33443748><CT>" with "g3sg1" (attacker_position "-2075 2910 32") (victim_position "-1979 1326 96")
L 07/11/2012 - 17:45:13: "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" killed "Keemak<13><STEAM_0:0:6113698><CT>" with "g3sg1" (attacker_position "-2069 2914 32") (victim_position "-1738 1895 74")
L 07/11/2012 - 17:45:18: "lubahou<16><STEAM_0:1:52664969><CT>" killed "Panarchus<2><STEAM_0:1:17858699><TERRORIST>" with "mp5navy" (attacker_position "-1928 2941 32") (victim_position "-2092 2986 96")
L 07/11/2012 - 17:45:42: "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" killed "tomwall<3><STEAM_0:1:30783438><CT>" with "sg552" (attacker_position "-1683 1109 32") (victim_position "-1821 1039 96")
L 07/11/2012 - 17:45:43: "clutchnasty<8><STEAM_0:1:33443748><CT>" killed "PJofT35<7><STEAM_0:0:32612111><TERRORIST>" with "p90" (headshot) (attacker_position "-1906 1257 32") (victim_position "-1587 1132 96")
L 07/11/2012 - 17:45:43: "careymichael<11><STEAM_0:1:783955><TERRORIST>" killed "clutchnasty<8><STEAM_0:1:33443748><CT>" with "sg552" (attacker_position "-1641 961 32") (victim_position "-1868 1236 96")
L 07/11/2012 - 17:46:01: "revenger<9><STEAM_0:0:17255624><TERRORIST>" killed "where's-the-ammo<4><STEAM_0:0:32369201><CT>" with "ump45" (attacker_position "-2160 1810 12") (victim_position "-1906 1850 66")
